9615.72	-1.1702e+11	-9.48939e+10	5.67008e+06	18784.2	-29429.2	-565.949	150	5.06426e-09	-1.87187e-09	1.30648e-09	-4.52061e-09
9635.81	-7.85626e+10	-1.39864e+11	-9.59689e+08	24929.7	-22142	-537.102	150	5.06426e-09	-1.87187e-09	1.30648e-09	-4.52061e-09
9655.91	-3.24077e+10	-1.71546e+11	-1.83627e+09	27741.7	-14420.7	-468.401	150	5.73627e-09	3.70312e-10	-5.16202e-09	2.4741e-09
9676	1.63385e+10	-1.9044e+11	-2.57778e+09	28090	-7537.88	-384.913	150	5.73627e-09	3.70312e-10	-5.16202e-09	2.4741e-09
9696.09	6.42724e+10	-1.9844e+11	-3.17308e+09	26947.8	-1885.85	-301.633	150	2.34964e-09	1.16835e-09	1.52719e-10	-2.03284e-09
9716.19	1.09452e+11	-1.97672e+11	-3.62907e+09	25006	2588.65	-225.007	150	2.34964e-09	1.16835e-09	1.52719e-10	-2.03284e-09
9736.28	1.5088e+11	-1.90022e+11	-3.95932e+09	22678.5	6077.04	-156.882	150	9.1477e-09	3.29785e-09	2.37214e-09	8.19619e-09
9756.38	1.8811e+11	-1.77026e+11	-4.17866e+09	20195.4	8777.85	-97.118	150	9.1477e-09	3.29785e-09	2.37214e-09	8.19619e-09
9776.47	2.20987e+11	-1.59902e+11	-4.3009e+09	17679.6	10857.3	-44.8769	150	2.61703e-09	1.78406e-09	-1.59439e-09	-1.06015e-09
9796.57	2.49516e+11	-1.39611e+11	-4.33826e+09	15193.8	12444.4	0.825531	150	2.61703e-09	1.78406e-09	-1.59439e-09	-1.06015e-09
9816.66	2.73779e+11	-1.16919e+11	-4.30128e+09	12768.4	13636.7	40.9101	150	3.46118e-09	1.17352e-09	-1.81656e-09	2.70236e-09
9836.75	2.93894e+11	-9.24465e+10	-4.199e+09	10415.7	14506.7	76.1682	150	3.46118e-09	1.17352e-09	-1.81656e-09	2.70236e-09
9856.85	3.09989e+11	-6.67029e+10	-4.03922e+09	8138.54	15108.4	107.254	150	7.43715e-09	-1.22759e-09	6.63592e-09	-3.12551e-09
9876.94	3.22196e+11	-4.01177e+10	-3.82869e+09	5934.82	15482	134.695	150	7.43715e-09	-1.22759e-09	6.63592e-09	-3.12551e-09
9897.04	3.30637e+11	-1.30601e+10	-3.57338e+09	3799.91	15656.7	158.913	150	3.21555e-09	-2.00351e-10	3.20786e-09	-9.63009e-11
9917.13	3.35427e+11	1.41443e+10	-3.27858e+09	1728.17	15654	180.233	150	3.21555e-09	-2.00351e-10	3.20786e-09	-9.63009e-11
9937.22	3.3667e+11	4.12008e+10	-2.94909e+09	-286.273	15488.5	198.904	150	4.8953e-09	1.59043e-09	-4.40575e-09	1.42263e-09
9957.32	3.34463e+11	6.78361e+10	-2.58936e+09	-2249.04	15169.8	215.105	150	4.8953e-09	1.59043e-09	-4.40575e-09	1.42263e-09
9977.41	3.28888e+11	9.37892e+10	-2.20355e+09	-4165.15	14703.1	228.95	150	6.62839e-09	-2.02169e-09	1.00018e-09	-6.23281e-09
9997.51	3.20024e+11	1.18804e+11	-1.79571e+09	-6038.8	14089.2	240.497	150	6.62839e-09	-2.02169e-09	1.00018e-09	-6.23281e-09
10017.6	3.07942e+11	1.42624e+11	-1.36981e+09	-7873.08	13325.3	249.74	150	4.15718e-09	-4.05063e-09	-8.20459e-10	-4.48734e-10
10037.7	2.92709e+11	1.64983e+11	-9.29909e+08	-9669.66	12404.8	256.613	150	4.15718e-09	-4.05063e-09	-8.20459e-10	-4.48734e-10
10057.8	2.74389e+11	1.856e+11	-4.80228e+08	-11428.4	11316.8	260.977	150	5.03026e-09	2.97072e-09	-4.01878e-09	-5.72507e-10
10077.9	2.5305e+11	2.04172e+11	-2.53015e+07	-13146.5	10046.1	262.611	150	5.03026e-09	2.97072e-09	-4.01878e-09	-5.72507e-10
10098	2.28767e+11	2.20365e+11	4.29864e+08	-14817.9	8571.89	261.188	150	2.6887e-09	-2.06703e-09	-9.79759e-10	1.41299e-09
10118.1	2.01631e+11	2.33803e+11	8.79587e+08	-16431.1	6867.36	256.252	150	2.6887e-09	-2.06703e-09	-9.79759e-10	1.41299e-09
10138.2	1.71758e+11	2.44057e+11	1.31725e+09	-17967.3	4897.96	247.171	150	7.03878e-09	-6.77012e-09	-1.7051e-09	-8.95857e-10
10158.3	1.39305e+11	2.50632e+11	1.73494e+09	-19396.2	2620.12	233.082	150	7.03878e-09	-6.77012e-09	-1.7051e-09	-8.95857e-10
10178.4	1.04498e+11	2.52946e+11	2.123e+09	-20670.2	-20.4125	212.807	150	5.31746e-09	-2.5732e-09	6.38318e-10	4.6094e-09
10198.4	6.76649e+10	2.50313e+11	2.46937e+09	-21714.2	-3089.32	184.742	150	5.31746e-09	-2.5732e-09	6.38318e-10	4.6094e-09
10218.5	2.93006e+10	2.41927e+11	2.75872e+09	-22409.7	-6662.05	146.711	150	2.61908e-09	-1.04839e-09	-1.23203e-09	2.05975e-09
10238.6	-9.84014e+09	2.26845e+11	2.97137e+09	-22570	-10814.7	95.8253	150	2.61908e-09	-1.04839e-09	-1.23203e-09	2.05975e-09
10258.7	-4.8593e+10	2.04009e+11	3.08192e+09	-21903	-15596.7	28.4513	150	1.18424e-08	-4.89745e-09	-1.07124e-08	1.22534e-09
10278.8	-8.51627e+10	1.72348e+11	3.05831e+09	-19967.1	-20960.1	-59.3602	150	1.18424e-08	-4.89745e-09	-1.07124e-08	1.22534e-09
10298.9	-1.16841e+11	1.31056e+11	2.86244e+09	-16157.3	-26607	-170.074	150	5.78624e-09	6.69539e-12	-5.68837e-09	-1.0597e-09
10319	-1.39809e+11	8.02489e+10	2.45641e+09	-9846.52	-31729.9	-299.936	150	5.78624e-09	6.69539e-12	-5.68837e-09	-1.0597e-09
10339.1	-1.49486e+11	2.20463e+10	1.8198e+09	-913.017	-34827.3	-431.207	150	8.74905e-09	6.81095e-09	-5.17619e-09	1.83407e-09
10359.2	-1.42133e+11	-3.8508e+10	9.77902e+08	9430.82	-34215.4	-530.089	150	8.74905e-09	6.81095e-09	-5.17619e-09	1.83407e-09
10379.3	-1.17373e+11	-9.43391e+10	1.63274e+07	18698.5	-29498.4	-565.941	150	4.00689e-08	-2.15142e-08	3.29492e-08	-7.55064e-09
10399.4	-7.90316e+10	-1.39447e+11	-9.49569e+08	24882	-22226.7	-537.681	150	4.00689e-08	-2.15142e-08	3.29492e-08	-7.55064e-09
10419.5	-3.29187e+10	-1.71279e+11	-1.8276e+09	27726.6	-14499.7	-469.251	150.003	1.13367e-09	6.9742e-10	-8.03479e-10	3.91438e-10
10439.6	1.58209e+10	-1.90301e+11	-2.57067e+09	28095.7	-7604.67	-385.823	150.003	1.13367e-09	6.9742e-10	-8.03479e-10	3.91438e-10
10459.7	6.37758e+10	-1.98405e+11	-3.16752e+09	26965.1	-1939.43	-302.495	150.003	6.39059e-09	5.30375e-09	2.04186e-09	-2.92245e-09
10479.8	1.08991e+11	-1.9772e+11	-3.62493e+09	25029.1	2546.63	-225.784	150.003	6.39059e-09	5.30375e-09	2.04186e-09	-2.92245e-09
10499.9	1.50462e+11	-1.90134e+11	-3.95645e+09	22704.3	6044.39	-157.568	150.003	2.63167e-09	2.33622e-09	-9.93077e-10	-6.93948e-10
10520	1.87737e+11	-1.77188e+11	-4.1769e+09	20222.1	8752.61	-97.7184	150.003	2.63167e-09	2.33622e-09	-9.93077e-10	-6.93948e-10
10540.1	2.20661e+11	-1.60102e+11	-4.30012e+09	17706.2	10837.9	-45.4024	150.003	4.21764e-09	3.75536e-09	3.56314e-10	1.88647e-09
10560.1	2.49236e+11	-1.39841e+11	-4.33834e+09	15220	12429.7	0.364625	150.003	4.21764e-09	3.75536e-09	3.56314e-10	1.88647e-09
10580.2	2.73544e+11	-1.17171e+11	-4.30211e+09	12793.9	13625.7	40.5047	150.003	4.89308e-09	3.45784e-09	3.15604e-09	-1.42303e-09
10600.3	2.93702e+11	-9.2715e+10	-4.20049e+09	10440.4	14498.8	75.8108	150.003	4.89308e-09	3.45784e-09	3.15604e-09	-1.42303e-09
10620.4	3.0984e+11	-6.69828e+10	-4.04129e+09	8162.43	15103.2	106.938	150.003	4.55718e-09	6.26736e-10	4.48356e-09	5.22284e-10
10640.5	3.22087e+11	-4.04046e+10	-3.83128e+09	5957.97	15479	134.416	150.003	4.55718e-09	6.26736e-10	4.48356e-09	5.22284e-10
10660.6	3.30568e+11	-1.33504e+10	-3.57642e+09	3822.38	15655.8	158.667	150.003	2.43698e-09	-1.87431e-09	1.04778e-09	-1.1524e-09
10680.7	3.35396e+11	1.38539e+10	-3.28202e+09	1750.02	15654.8	180.017	150.003	2.43698e-09	-1.87431e-09	1.04778e-09	-1.1524e-09
10700.8	3.36677e+11	4.09134e+10	-2.95289e+09	-264.991	15491	198.715	150.003	3.45998e-09	2.36249e-09	5.35124e-11	-2.52729e-09
10720.9	3.34506e+11	6.75544e+10	-2.59346e+09	-2228.26	15174	214.942	150.003	3.45998e-09	2.36249e-09	5.35124e-11	-2.52729e-09
10741	3.28967e+11	9.3516e+10	-2.20791e+09	-4144.83	14708.8	228.813	150.003	9.44711e-09	-4.09692e-09	6.48821e-09	-5.51056e-09
10761.1	3.20138e+11	1.18542e+11	-1.80028e+09	-6018.9	14096.5	240.384	150.003	9.44711e-09	-4.09692e-09	6.48821e-09	-5.51056e-09
10781.2	3.08091e+11	1.42376e+11	-1.37456e+09	-7853.56	13334.2	249.653	150.003	4.31792e-09	-1.06667e-09	4.15114e-09	5.24114e-10
10801.3	2.9289e+11	1.64752e+11	-9.3479e+08	-9650.53	12415.5	256.552	150.003	4.31792e-09	-1.06667e-09	4.15114e-09	5.24114e-10
10821.4	2.74603e+11	1.85389e+11	-4.8519e+08	-11409.7	11329.4	260.945	150.003	1.01748e-08	-6.86778e-09	-4.06428e-09	-6.31204e-09
10841.5	2.53296e+11	2.03985e+11	-3.02921e+07	-13128.3	10060.7	262.61	150.003	1.01748e-08	-6.86778e-09	-4.06428e-09	-6.31204e-09
10861.6	2.29045e+11	2.20206e+11	4.24902e+08	-14800.1	8588.88	261.223	150.003	6.0648e-09	-3.19374e-09	-4.28994e-09	-2.85976e-09
10881.7	2.0194e+11	2.33675e+11	8.74721e+08	-16414	6887.01	256.328	150.003	6.0648e-09	-3.19374e-09	-4.28994e-09	-2.85976e-09
