9254.78	-1.09883e+11	-1.03314e+11	5.94249e+06	20116.5	-28250.1	-519.271	300	1.14638e-06	-2.14508e-07	-5.07388e-07	-1.00535e-06
9265.59	-8.94166e+10	-1.27859e+11	-4.76257e+08	23560.6	-24269.4	-511.299	300	1.14638e-06	-2.14508e-07	-5.07388e-07	-1.00535e-06
9276.39	-6.62246e+10	-1.48538e+11	-9.44282e+08	25963.8	-20021.4	-489.582	300	1.28397e-06	-2.876e-07	1.24529e-06	1.22981e-07
9287.19	-4.12417e+10	-1.65243e+11	-1.38724e+09	27420.8	-15795.1	-458.278	300	1.28397e-06	-2.876e-07	1.24529e-06	1.22981e-07
9298	-1.52802e+10	-1.78092e+11	-1.798e+09	28089.1	-11783.7	-421.145	300	9.89711e-07	-7.89749e-07	-5.73362e-07	-1.64559e-07
9308.8	1.10035e+10	-1.87342e+11	-2.17256e+09	28138.8	-8093.8	-381.121	300	9.89711e-07	-7.89749e-07	-5.73362e-07	-1.64559e-07
9319.6	3.71058e+10	-1.93316e+11	-2.50924e+09	27723.9	-4768.9	-340.282	300	4.66716e-07	4.05332e-07	-1.95959e-07	1.23003e-07
9330.41	6.26544e+10	-1.9636e+11	-2.80798e+09	26971.4	-1812.54	-299.987	300	4.66716e-07	4.05332e-07	-1.95959e-07	1.23003e-07
9341.21	8.73826e+10	-1.96809e+11	-3.06969e+09	25980.2	793.988	-261.057	300	3.05284e-07	-2.89291e-07	9.41147e-08	-2.5528e-08
9352.01	1.11104e+11	-1.94977e+11	-3.2959e+09	24825.1	3079.92	-223.947	300	3.05284e-07	-2.89291e-07	9.41147e-08	-2.5528e-08
9362.82	1.33693e+11	-1.91149e+11	-3.4884e+09	23560.9	5077.94	-188.868	300	6.10302e-07	-3.52794e-07	3.64969e-07	-3.38824e-07
9373.62	1.55067e+11	-1.85577e+11	-3.64913e+09	22227.5	6820.32	-155.878	300	6.10302e-07	-3.52794e-07	3.64969e-07	-3.38824e-07
9384.42	1.75175e+11	-1.78487e+11	-3.78004e+09	20853.6	8337.02	-124.948	300	8.51096e-07	3.70201e-07	-1.58155e-07	7.49869e-07
9395.23	1.93991e+11	-1.70075e+11	-3.883e+09	19459.4	9654.87	-95.9921	300	8.51096e-07	3.70201e-07	-1.58155e-07	7.49869e-07
9406.03	2.11501e+11	-1.60517e+11	-3.95982e+09	18059.5	10797.4	-68.9019	300	2.26706e-07	-2.9853e-08	-6.17332e-09	2.24647e-07
9416.83	2.27706e+11	-1.49966e+11	-4.01217e+09	16663.8	11785	-43.5574	300	2.26706e-07	-2.9853e-08	-6.17332e-09	2.24647e-07
9427.64	2.42613e+11	-1.38559e+11	-4.04164e+09	15279	12635.3	-19.8362	300	8.46934e-07	2.70589e-07	6.04923e-07	5.27397e-07
9438.44	2.56234e+11	-1.26417e+11	-4.04967e+09	13909.8	13363.2	2.37923	300	8.46934e-07	2.70589e-07	6.04923e-07	5.27397e-07
9449.24	2.68586e+11	-1.13647e+11	-4.03763e+09	12559	13981.5	23.2001	300	1.1571e-06	-2.41118e-07	1.10783e-06	2.31212e-07
9460.05	2.79686e+11	-1.00346e+11	-4.00676e+09	11228.3	14501.3	42.728	300	1.1571e-06	-2.41118e-07	1.10783e-06	2.31212e-07
9470.85	2.89553e+11	-8.6603e+10	-3.95824e+09	9918.72	14931.7	61.0563	300	2.36542e-07	6.49411e-08	-1.67325e-07	1.54069e-07
9481.66	2.98209e+11	-7.24966e+10	-3.89313e+09	8630.38	15280.7	78.269	300	2.36542e-07	6.49411e-08	-1.67325e-07	1.54069e-07
9492.46	3.05671e+11	-5.80998e+10	-3.81245e+09	7363.18	15555	94.4413	300	2.54462e-07	-2.3691e-07	-5.94916e-08	-7.13108e-08
9503.26	3.11961e+11	-4.34796e+10	-3.71713e+09	6116.64	15760.2	109.64	300	2.54462e-07	-2.3691e-07	-5.94916e-08	-7.13108e-08
9514.07	3.17096e+11	-2.86982e+10	-3.60805e+09	4890.12	15901.1	123.924	300	3.79112e-07	-3.17362e-07	-1.87297e-07	-8.90354e-08
9524.87	3.21096e+11	-1.38138e+10	-3.48605e+09	3682.85	15981.7	137.346	300	3.79112e-07	-3.17362e-07	-1.87297e-07	-8.90354e-08
9535.67	3.23977e+11	1.11899e+09	-3.35191e+09	2493.96	16005.2	149.949	300	1.56535e-06	-2.27719e-08	-4.26392e-07	-1.50598e-06
9546.48	3.25757e+11	1.60482e+10	-3.20636e+09	1322.57	15974.3	161.774	300	1.56535e-06	-2.27719e-08	-4.26392e-07	-1.50598e-06
9557.28	3.26452e+11	3.0924e+10	-3.05013e+09	167.794	15891.2	172.852	300	7.93645e-07	-2.76738e-07	2.01548e-07	-7.16008e-07
9568.08	3.26075e+11	4.56985e+10	-2.8839e+09	-971.233	15757.5	183.21	300	7.93645e-07	-2.76738e-07	2.01548e-07	-7.16008e-07
9578.89	3.24643e+11	6.03252e+10	-2.70833e+09	-2095.34	15574.4	192.871	300	5.00373e-07	-4.57577e-07	-1.73887e-07	-1.03725e-07
9589.69	3.22168e+11	7.47581e+10	-2.52406e+09	-3205.28	15342.6	201.85	300	5.00373e-07	-4.57577e-07	-1.73887e-07	-1.03725e-07
9600.49	3.18664e+11	8.89521e+10	-2.33172e+09	-4301.76	15062.5	210.158	300	9.41955e-07	8.1657e-08	-4.46744e-07	8.25246e-07
9611.3	3.14142e+11	1.02862e+11	-2.13194e+09	-5385.38	14734	217.802	300	9.41955e-07	8.1657e-08	-4.46744e-07	8.25246e-07
9622.1	3.08614e+11	1.16443e+11	-1.92533e+09	-6456.62	14356.8	224.781	300	7.16244e-07	4.41205e-07	-5.21669e-07	-2.14954e-07
9632.9	3.02092e+11	1.29648e+11	-1.71252e+09	-7515.85	13929.9	231.09	300	7.16244e-07	4.41205e-07	-5.21669e-07	-2.14954e-07
9643.71	2.94587e+11	1.42432e+11	-1.49413e+09	-8563.3	13452.2	236.719	300	3.15405e-07	-1.97966e-07	2.41774e-07	-4.28355e-08
9654.51	2.86109e+11	1.54745e+11	-1.27082e+09	-9599.01	12922.1	241.649	300	3.15405e-07	-1.97966e-07	2.41774e-07	-4.28355e-08
9665.31	2.76671e+11	1.66538e+11	-1.04324e+09	-10622.8	12337.5	245.858	300	2.22238e-07	-8.96762e-08	-7.30532e-08	-1.89767e-07
9676.12	2.66282e+11	1.77759e+11	-8.12083e+08	-11634.3	11696	249.312	300	2.22238e-07	-8.96762e-08	-7.30532e-08	-1.89767e-07
9686.92	2.54956e+11	1.88354e+11	-5.78064e+08	-12632.7	10994.5	251.973	300.005	1.40243e-06	-1.02343e-06	3.35769e-07	8.98144e-07
9697.72	2.42704e+11	1.98264e+11	-3.41953e+08	-13617	10229.6	253.791	300.005	1.40243e-06	-1.02343e-06	3.35769e-07	8.98144e-07
9708.53	2.2954e+11	2.0743e+11	-1.04563e+08	-14585.7	9397.13	254.704	300.005	3.16736e-07	9.3273e-08	-2.02513e-07	-2.24968e-07
9719.33	2.1548e+11	2.15785e+11	1.3323e+08	-15536.7	8492.43	254.639	300.005	3.16736e-07	9.3273e-08	-2.02513e-07	-2.24968e-07
9730.13	2.00542e+11	2.23259e+11	3.70472e+08	-16467.2	7510.03	253.507	300.005	1.34347e-07	-7.61194e-09	-2.06461e-08	-1.32532e-07
9740.94	1.84746e+11	2.29778e+11	6.06119e+08	-17373.6	6443.71	251.204	300.005	1.34347e-07	-7.61194e-09	-2.06461e-08	-1.32532e-07
9751.74	1.68117e+11	2.3526e+11	8.39022e+08	-18251.2	5286.39	247.602	300.005	1.3959e-07	6.92558e-08	1.20519e-07	1.28181e-08
9762.54	1.50685e+11	2.39616e+11	1.0679e+09	-19094.1	4030.05	242.552	300.005	1.3959e-07	6.92558e-08	1.20519e-07	1.28181e-08
9773.35	1.32485e+11	2.4275e+11	1.29132e+09	-19894.4	2665.66	235.872	300.005	1.58625e-06	-1.3664e-06	8.0109e-07	8.60906e-08
9784.15	1.13562e+11	2.44556e+11	1.50766e+09	-20642.2	1183.1	227.348	300.005	1.58625e-06	-1.3664e-06	8.0109e-07	8.60906e-08
9794.95	9.39703e+10	2.44918e+11	1.71508e+09	-21324.7	-428.794	216.726	300.005	3.2407e-06	-3.23927e-06	9.55301e-08	1.23072e-08
9805.76	7.3778e+10	2.43711e+11	1.9115e+09	-21925.6	-2182.19	203.701	300.005	3.2407e-06	-3.23927e-06	9.55301e-08	1.23072e-08
9816.56	5.30709e+10	2.40797e+11	2.0945e+09	-22423.8	-4090.03	187.914	300.005	4.3889e-06	-4.18593e-06	-1.31789e-06	-5.99615e-08
9827.36	3.19569e+10	2.36024e+11	2.26131e+09	-22792.4	-6165.52	168.938	300.005	4.3889e-06	-4.18593e-06	-1.31789e-06	-5.99615e-08
9838.17	1.05725e+10	2.29231e+11	2.40873e+09	-22996.7	-8421.22	146.277	300.005	0.000217826	0.000180958	8.60968e-05	8.53787e-05
9848.97	-1.09093e+10	2.20244e+11	2.53306e+09	-22992.5	-10867.4	119.397	300.002	0.000217826	0.000180958	8.60968e-05	8.53787e-05
9859.77	-3.22684e+10	2.08882e+11	2.63007e+09	-22723.7	-13509.5	87.5775	300.002	3.19673e-05	-2.35069e-05	-2.16629e-05	-2.33572e-07
9870.58	-5.32264e+10	1.94964e+11	2.69481e+09	-22120	-16343.6	50.1707	300.002	3.19673e-05	-2.35069e-05	-2.16629e-05	-2.33572e-07
9881.38	-7.34317e+10	1.78318e+11	2.72178e+09	-21095.2	-19349.3	6.50363	300.002	7.77183e-06	-3.67748e-06	-6.74754e-06	1.16114e-06
9892.18	-9.24451e+10	1.58802e+11	2.70484e+09	-19548	-22480.7	-43.9683	300.002	7.77183e-06	-3.67748e-06	-6.74754e-06	1.16114e-06
9902.99	-1.09727e+11	1.36337e+11	2.6375e+09	-17367.1	-25652	-101.461	300.002	0.0274668	-0.0109803	-0.0251184	-0.00171041
9913.79	-1.24636e+11	1.10945e+11	2.51336e+09	-14450.3	-28734.5	-166.344	299.731	0.0274668	-0.0109803	-0.0251184	-0.00171041
9924.59	-1.36444e+11	8.28009e+10	2.32612e+09	-10711.8	-31497.1	-235.513	299.731	1	-0.146704	-0.9878	-0.0522365
9935.4	-1.44377e+11	5.23258e+10	2.07303e+09	-6226.2	-34156.3	-332.019	289.716	1	-0.146704	-0.9878	-0.0522365
9946.2	-1.47782e+11	1.97611e+10	1.73076e+09	-971.658	-35443.9	-400.329	289.716	1	0.151392	-0.987683	-0.0395256
9957	-1.46062e+11	-1.34757e+10	1.32862e+09	4768.18	-36054.3	-479.026	279.694	1	0.151392	-0.987683	-0.0395256
9967.81	-1.38958e+11	-4.66756e+10	8.59847e+08	10408	-34863.8	-522.327	279.694	1	0.446038	-0.894701	-0.023678
9978.61	-1.26789e+11	-7.8179e+10	3.59674e+08	15779.2	-32919.4	-558.276	269.666	1	0.446038	-0.894701	-0.023678
9989.41	-1.09991e+11	-1.07409e+11	-1.64624e+08	20044.8	-29588	-561.935	269.666	1	0.684262	-0.729218	-0.00520737
10000.2	-8.96984e+10	-1.33252e+11	-6.84023e+08	23626.5	-26127.1	-551.303	259.63	1	0.684262	-0.729218	-0.00520737
10011	-6.65531e+10	-1.55772e+11	-1.18735e+09	25801.9	-22127.3	-525.536	259.63	0.000499797	0.000394591	-0.000269375	0.000146738
10021.8	-4.18101e+10	-1.74603e+11	-1.66279e+09	27080.9	-18261.1	-492.208	259.625	0.000499797	0.000394591	-0.000269375	0.000146738
10032.6	-1.62163e+10	-1.89955e+11	-2.10519e+09	27657.6	-14689.7	-455.379	259.625	2.08271e-05	9.24945e-06	3.82449e-06	-1.82645e-05
10043.4	9.66134e+09	-2.0214e+11	-2.51264e+09	27717.6	-11481.2	-417.666	259.625	2.08271e-05	9.24945e-06	3.82449e-06	-1.82645e-05
10054.2	3.54146e+10	-2.11504e+11	-2.88514e+09	27413.4	-8644.85	-380.703	259.625	1.26958e-05	1.02932e-05	2.34951e-06	-7.05073e-06
10065	6.07605e+10	-2.18387e+11	-3.22387e+09	26861.1	-6158.97	-345.42	259.625	1.26958e-05	1.02932e-05	2.34951e-06	-7.05073e-06
10075.8	8.55089e+10	-2.231e+11	-3.53063e+09	26145	-3988.51	-312.244	259.625	1.27378e-05	1.24405e-05	-2.68381e-06	5.29698e-07
10086.6	1.09537e+11	-2.25919e+11	-3.80748e+09	25324.9	-2094.99	-281.323	259.625	1.27378e-05	1.24405e-05	-2.68381e-06	5.29698e-07
10097.4	1.32767e+11	-2.27086e+11	-4.05651e+09	24442.4	-441.496	-252.638	259.625	3.26877e-06	3.15933e-06	5.8131e-07	6.04619e-07
10108.3	1.55156e+11	-2.26808e+11	-4.27977e+09	23526.2	1005.26	-226.082	259.625	3.26877e-06	3.15933e-06	5.8131e-07	6.04619e-07
10119.1	1.76682e+11	-2.25264e+11	-4.47918e+09	22596	2274.31	-201.507	259.625	3.26877e-06	3.15933e-06	5.8131e-07	6.04619e-07
